filename,width,height,class,xmin,ymin,xmax,ymax
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:18.52.jpg,1920,1080,ball,591,384,721,521
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:52.67.jpg,1920,1080,ball,615,152,711,252
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1289.jpg,1920,1080,ball,1273,127,1346,210
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2755.jpg,1920,1080,ball,1132,75,1195,140
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2613.jpg,1920,1080,ball,1150,87,1215,155
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1822.jpg,1920,1080,ball,931,27,971,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1892.jpg,1920,1080,ball,953,27,997,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1802.jpg,1920,1080,ball,569,225,662,332
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2898.jpg,1920,1080,ball,860,52,910,101
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:50.65.jpg,1920,1080,ball,736,361,902,523
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:56.76.jpg,1920,1080,ball,902,87,969,157
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:22.28.jpg,1920,1080,ball,1452,512,1631,700
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3413.jpg,1920,1080,ball,483,252,560,345
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1339.jpg,1920,1080,ball,1036,29,1066,67
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:40.25.jpg,1920,1080,ball,1539,421,1654,565
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:58.81.jpg,1920,1080,ball,1155,130,1252,226
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:19.23.jpg,1920,1080,ball,929,286,996,361
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:25.12.jpg,1920,1080,ball,1345,285,1465,442
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:05.01.jpg,1920,1080,ball,914,307,993,404
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2575.jpg,1920,1080,ball,531,234,618,322
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:22.18.jpg,1920,1080,ball,1250,115,1324,194
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:18.66.jpg,1920,1080,ball,1195,59,1239,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:23.31.jpg,1920,1080,ball,817,51,871,102
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3075.jpg,1920,1080,ball,1215,74,1271,122
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1290.jpg,1920,1080,ball,919,87,996,167
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0302.jpg,1920,1080,ball,1260,97,1308,152
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1005.jpg,1920,1080,ball,808,59,859,103
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:17.6.jpg,1920,1080,ball,1305,226,1411,333
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3881.jpg,1920,1080,ball,820,167,939,283
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:42.74.jpg,1280,720,ball,618,445,732,555
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:29.34.jpg,1920,1080,ball,1252,624,1529,917
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1768.jpg,1920,1080,ball,901,75,965,127
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3863.jpg,1920,1080,ball,1118,89,1183,159
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1038.jpg,1920,1080,ball,1197,57,1238,99
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0677.jpg,1920,1080,ball,931,36,978,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:18.9.jpg,1920,1080,ball,1229,212,1329,320
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1054.jpg,1920,1080,ball,820,57,881,124
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3831.jpg,1920,1080,ball,1255,78,1304,132
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:13:28.95.jpg,1920,1080,ball,1420,379,1536,509
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:31.16.jpg,1920,1080,ball,715,88,783,160
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:15.56.jpg,1280,720,ball,724,444,827,544
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:22.13.jpg,1920,1080,ball,664,281,811,423
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0415.jpg,1920,1080,ball,961,247,1009,299
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3622.jpg,1920,1080,ball,1025,34,1078,80
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:36.38.jpg,1920,1080,ball,667,363,766,483
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0477.jpg,1920,1080,ball,822,45,864,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0094.jpg,1920,1080,ball,920,36,955,78
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1708.jpg,1920,1080,ball,1090,71,1160,145
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2051.jpg,1920,1080,ball,834,39,871,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3026.jpg,1920,1080,ball,785,66,834,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1577.jpg,1920,1080,ball,943,32,989,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:02.69.jpg,1920,1080,ball,1357,207,1442,304
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2356.jpg,1920,1080,ball,820,48,869,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:00.63.jpg,1280,720,ball,665,329,718,387
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:52.36.jpg,1280,720,ball,567,266,634,342
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0740.jpg,1920,1080,ball,904,46,955,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:05.57.jpg,1920,1080,ball,934,50,986,107
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2194.jpg,1920,1080,ball,771,52,815,106
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3054.jpg,1920,1080,ball,1108,48,1153,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:17.38.jpg,1920,1080,ball,925,53,987,109
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0424.jpg,1920,1080,ball,1178,41,1213,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0679.jpg,1920,1080,ball,715,94,769,150
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2446.jpg,1920,1080,ball,1059,515,1339,771
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3745.jpg,1920,1080,ball,932,27,973,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3076.jpg,1920,1080,ball,1019,28,1064,67
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:59.11.jpg,1920,1080,ball,820,464,1020,657
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2349.jpg,1920,1080,ball,1189,55,1238,99
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1794.jpg,1920,1080,ball,1257,97,1329,167
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:21.61.jpg,1920,1080,ball,981,73,1033,130
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0996.jpg,1920,1080,ball,1353,150,1413,218
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:05.74.jpg,1920,1080,ball,1165,276,1228,336
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:13:26.65.jpg,1920,1080,ball,1049,308,1221,477
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:52.43.jpg,1920,1080,ball,1098,115,1178,197
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1418.jpg,1920,1080,ball,904,39,946,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:13:58.17.jpg,1280,720,ball,671,240,737,304
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2563.jpg,1920,1080,ball,1173,57,1210,103
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:54.0.jpg,1920,1080,ball,530,314,651,448
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:29.79.jpg,1920,1080,ball,1083,73,1148,136
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0578.jpg,1920,1080,ball,776,246,825,303
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:20.96.jpg,1280,720,ball,768,294,829,367
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1085.jpg,1920,1080,ball,1174,60,1220,113
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0141.jpg,1920,1080,ball,836,50,883,83
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3609.jpg,1920,1080,ball,1176,60,1234,110
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2421.jpg,1920,1080,ball,748,87,810,148
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:26.14.jpg,1920,1080,ball,1117,55,1171,115
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1430.jpg,1920,1080,ball,1106,39,1169,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2827.jpg,1920,1080,ball,766,80,810,127
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3003.jpg,1280,720,ball,650,405,700,458
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:39.19.jpg,1920,1080,ball,1172,411,1355,613
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:49.19.jpg,1920,1080,ball,1205,99,1270,171
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0108.jpg,1920,1080,ball,1157,52,1199,80
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3567.jpg,1920,1080,ball,1048,246,1093,298
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:01.88.jpg,1920,1080,ball,1091,83,1153,151
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1930.jpg,1920,1080,ball,1134,45,1178,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:13.23.jpg,1920,1080,ball,952,238,1105,377
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0454.jpg,1920,1080,ball,885,81,952,142
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:04.2.jpg,1920,1080,ball,763,264,823,336
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0939.jpg,1920,1080,ball,839,50,874,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3754.jpg,1920,1080,ball,832,49,892,105
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:00.71.jpg,1920,1080,ball,1045,99,1125,180
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:34.71.jpg,1920,1080,ball,1078,282,1143,354
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:21.03.jpg,1920,1080,ball,1144,208,1279,345
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2126.jpg,1920,1080,ball,794,55,838,97
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:31.03.jpg,1920,1080,ball,585,342,670,421
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:36.04.jpg,1920,1080,ball,855,169,966,272
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3216.jpg,1920,1080,ball,882,68,934,120
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:14.6.jpg,1920,1080,ball,1241,159,1334,261
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:36.73.jpg,1920,1080,ball,1163,270,1220,332
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0878.jpg,1920,1080,ball,1211,96,1283,157
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0778.jpg,1920,1080,ball,1197,69,1259,120
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2034.jpg,1920,1080,ball,1134,36,1178,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0443.jpg,1920,1080,ball,1050,38,1092,78
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3071.jpg,1920,1080,ball,1089,32,1138,83
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:56.55.jpg,1920,1080,ball,845,286,1009,442
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3181.jpg,1920,1080,ball,897,252,954,309
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3141.jpg,1920,1080,ball,952,31,996,73
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3853.jpg,1920,1080,ball,1197,59,1243,103
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2223.jpg,1920,1080,ball,989,27,1029,64
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:29.33.jpg,1920,1080,ball,1028,133,1123,238
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3459.jpg,1920,1080,ball,1459,427,1574,541
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:57.57.jpg,1920,1080,ball,959,57,1015,116
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:17.03.jpg,1920,1080,ball,691,153,773,237
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:22.02.jpg,1920,1080,ball,1242,383,1327,481
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:20.93.jpg,1280,720,ball,519,470,629,591
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2087.jpg,1920,1080,ball,1089,41,1132,80
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0206.jpg,1920,1080,ball,1021,244,1076,303
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:26:01.13.jpg,1920,1080,ball,866,51,916,102
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3386.jpg,1920,1080,ball,953,43,997,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0672.jpg,1920,1080,ball,1017,25,1059,66
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1448.jpg,1920,1080,ball,960,52,1022,113
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1819.jpg,1920,1080,ball,1132,38,1167,74
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1746.jpg,1920,1080,ball,836,123,922,212
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:16.34.jpg,1920,1080,ball,1065,100,1130,170
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:06.62.jpg,1920,1080,ball,1133,226,1272,372
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0641.jpg,1920,1080,ball,787,55,843,116
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1583.jpg,1920,1080,ball,706,103,776,162
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0854.jpg,1920,1080,ball,401,310,481,403
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:54.95.jpg,1920,1080,ball,919,435,1140,632
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1425.jpg,1920,1080,ball,1048,231,1103,289
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:05.35.jpg,1920,1080,ball,1177,270,1303,401
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3471.jpg,1920,1080,ball,1074,38,1117,87
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0824.jpg,1920,1080,ball,1174,53,1217,104
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2737.jpg,1920,1080,ball,1194,78,1255,139
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0326.jpg,1920,1080,ball,825,64,876,118
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:53.93.jpg,1920,1080,ball,1155,208,1267,311
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0491.jpg,1920,1080,ball,1055,38,1096,71
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0915.jpg,1920,1080,ball,869,39,917,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0297.jpg,1920,1080,ball,931,69,983,129
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:08.94.jpg,1920,1080,ball,1257,154,1348,248
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2137.jpg,1920,1080,ball,1136,64,1189,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:13.04.jpg,1920,1080,ball,473,350,607,493
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:23.79.jpg,1920,1080,ball,505,647,683,817
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:16.83.jpg,1920,1080,ball,791,607,1068,882
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:44.55.jpg,1920,1080,ball,939,235,985,283
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3025.jpg,1920,1080,ball,958,241,1008,299
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3880.jpg,1920,1080,ball,1103,29,1141,74
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:53.66.jpg,1920,1080,ball,783,156,864,239
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1439.jpg,1920,1080,ball,845,76,900,133
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1105.jpg,1920,1080,ball,892,53,950,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:42.39.jpg,1920,1080,ball,914,716,1156,967
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:10.9.jpg,1920,1080,ball,871,183,990,300
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2449.jpg,1920,1080,ball,766,73,824,124
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1281.jpg,1920,1080,ball,831,50,867,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2429.jpg,1920,1080,ball,804,58,870,119
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:49.42.jpg,1920,1080,ball,1254,162,1339,238
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0645.jpg,1920,1080,ball,1155,46,1197,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1296.jpg,1920,1080,ball,1201,78,1253,122
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1649.jpg,1920,1080,ball,950,47,1004,105
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:58.27.jpg,1920,1080,ball,620,385,818,536
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0199.jpg,1920,1080,ball,680,106,750,166
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3832.jpg,1920,1080,ball,841,43,883,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:06.85.jpg,1920,1080,ball,1233,282,1310,348
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2690.jpg,1920,1080,ball,766,71,820,124
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1593.jpg,1920,1080,ball,841,57,894,113
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:32.34.jpg,1920,1080,ball,993,126,1064,201
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:13.46.jpg,1920,1080,ball,938,59,1006,120
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2811.jpg,1920,1080,ball,825,62,878,120
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0798.jpg,1920,1080,ball,345,436,457,562
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:31.69.jpg,1920,1080,ball,1131,68,1191,129
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2067.jpg,1920,1080,ball,801,249,856,306
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:24.81.jpg,1920,1080,ball,889,229,945,286
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2124.jpg,1920,1080,ball,953,45,994,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3045.jpg,1920,1080,ball,1090,39,1129,72
